node_id,node_type,label,avg_rpi,n_paket,degree_cent,in_degree,pagerank,risk_influence,betweenness,cluster_id
SK::KEJAKSAAN NEGERI PEKANBARU,satker,KEJAKSAAN NEGERI PEKANBARU,30.42,6,0.0002,0.0,1e-05,3e-06,0.0,-1
SK::Kantor Pertanahan KAB TANAH LAUT,satker,Kantor Pertanahan KAB TANAH LAUT,30.67,94,0.0002,0.0,0.00015,4.6e-05,0.0,-1
SK::BADAN PUSAT STATISTIK JAKARTA BARAT,satker,BADAN PUSAT STATISTIK JAKARTA BARAT,30.94,179,0.0002,0.0,0.000286,8.8e-05,0.0,-1
SK::DINAS PERKEBUNAN DAN PETERNAKAN,satker,DINAS PERKEBUNAN DAN PETERNAKAN,19.78,693,0.0005,0.0002,0.001107,0.000219,0.0,-1
"SK::DINAS PERDAGANGAN, KOPERASI, USAHA KECIL, DAN MENENGAH",satker,"DINAS PERDAGANGAN, KOPERASI, USAHA KECIL, DAN MENENGAH",18.84,187,0.0002,0.0,0.000299,5.6e-05,0.0,-1
SK::RSUD dr ADHYATMA MPH,satker,RSUD dr ADHYATMA MPH,27.24,186,0.0002,0.0,0.000297,8.1e-05,0.0,-1
SK::PUSKESMAS SECANG II,satker,PUSKESMAS SECANG II,23.45,13,0.0002,0.0,2.1e-05,5e-06,0.0,-1
SK::RUMAH SAKIT UMUM dr. H. SOEWONDO,satker,RUMAH SAKIT UMUM dr. H. SOEWONDO,37.2,87,0.0003,0.0,0.000139,5.2e-05,0.0,-1
SK::KANTOR PELAYANAN PAJAK PRATAMA BATAM SELATAN,satker,KANTOR PELAYANAN PAJAK PRATAMA BATAM SELATAN,47.4,9,0.0002,0.0,1.4e-05,7e-06,0.0,-1
SK::BALAI BESAR LABORATORIUM KESEHATAN MASYARAKAT JAKARTA,satker,BALAI BESAR LABORATORIUM KESEHATAN MASYARAKAT JAKARTA,29.17,28,0.0002,0.0,4.5e-05,1.3e-05,0.0,-1
SK::KECAMATAN MUNTILAN,satker,KECAMATAN MUNTILAN,15.12,71,0.0002,0.0,0.000113,1.7e-05,0.0,-1
SK::BADAN PUSAT STATISTIK KAB MUSI RAWAS,satker,BADAN PUSAT STATISTIK KAB MUSI RAWAS,27.12,168,0.0002,0.0,0.000268,7.3e-05,0.0,-1
SK::PUSAT PERLINDUNGAN VARIETAS TANAMAN DAN PERIZINAN PERTANIAN,satker,PUSAT PERLINDUNGAN VARIETAS TANAMAN DAN PERIZINAN PERTANIAN,19.34,87,0.0002,0.0,0.000139,2.7e-05,0.0,-1
SK::PENGADILAN NEGERI BATAM 01,satker,PENGADILAN NEGERI BATAM 01,12.99,1,0.0001,0.0,2e-06,0.0,0.0,-1
"SK::DINAS PERUMAHAN, KAWASAN PERMUKIMAN DAN LINGKUNGAN HIDUP",satker,"DINAS PERUMAHAN, KAWASAN PERMUKIMAN DAN LINGKUNGAN HIDUP",21.3,191,0.0003,0.0001,0.000305,6.5e-05,0.0,-1
SK::UPTD INSTALASI FARMASI DAN PERBEKALAN KESEHATAN,satker,UPTD INSTALASI FARMASI DAN PERBEKALAN KESEHATAN,17.99,31,0.0002,0.0,5e-05,9e-06,0.0,-1
SK::PENGADILAN NEGERI SAMBAS 01,satker,PENGADILAN NEGERI SAMBAS 01,16.96,1,0.0001,0.0,2e-06,0.0,0.0,-1
SK::BADAN PUSAT STATISTIK KAB BENGKULU SELATAN,satker,BADAN PUSAT STATISTIK KAB BENGKULU SELATAN,34.9,159,0.0002,0.0,0.000254,8.9e-05,0.0,-1
SK::KECAMATAN SUKOMORO,satker,KECAMATAN SUKOMORO,19.98,56,0.0002,0.0,8.9e-05,1.8e-05,0.0,-1
SK::RSUD dr Sadikin,satker,RSUD dr Sadikin,22.56,20,0.0003,0.0,3.2e-05,7e-06,0.0,-1
SK::KANTOR PERTANAHAN KAB BANDUNG,satker,KANTOR PERTANAHAN KAB BANDUNG,29.76,221,0.0002,0.0,0.000353,0.000105,0.0,-1
SK::PENGADILAN AGAMA LUBUKLINGGAU,satker,PENGADILAN AGAMA LUBUKLINGGAU,12.31,1,0.0001,0.0,2e-06,0.0,0.0,-1
SK::Balai Besar Pengujian Perangkat Telekomunikasi,satker,Balai Besar Pengujian Perangkat Telekomunikasi,20.49,2,0.0001,0.0,3e-06,1e-06,0.0,-1
SK::BADAN PUSAT STATISTIK KAB DOMPU,satker,BADAN PUSAT STATISTIK KAB DOMPU,28.57,151,0.0002,0.0,0.000241,6.9e-05,0.0,-1
SK::KESATUAN PENGELOLAAN HUTAN TABALONG,satker,KESATUAN PENGELOLAAN HUTAN TABALONG,11.31,41,0.0001,0.0,6.5e-05,7e-06,0.0,-1
SK::Kelurahan Pakis,satker,Kelurahan Pakis,17.64,22,0.0002,0.0,3.5e-05,6e-06,0.0,-1
SK::Kecamatan Teluknaga,satker,Kecamatan Teluknaga,24.94,237,0.0002,0.0,0.000379,9.4e-05,0.0,-1
SK::PENGADILAN NEGERI BOGOR 01,satker,PENGADILAN NEGERI BOGOR 01,17.68,2,0.0001,0.0,3e-06,1e-06,0.0,-1
SK::KELURAHAN SEMAWUNG DALEMAN,satker,KELURAHAN SEMAWUNG DALEMAN,12.63,6,0.0001,0.0,1e-05,1e-06,0.0,-1
SK::RSUD Dr. ADJIDARMO,satker,RSUD Dr. ADJIDARMO,38.06,1,0.0001,0.0,2e-06,1e-06,0.0,-1
SK::DINAS PERDAGANGAN DAN KOPERASI DAN USAHA KECIL DAN MENENGAH,satker,DINAS PERDAGANGAN DAN KOPERASI DAN USAHA KECIL DAN MENENGAH,28.95,198,0.0003,0.0,0.000316,9.2e-05,0.0,-1
SK::PENGADILAN NEGERI PROBOLINGGO 03,satker,PENGADILAN NEGERI PROBOLINGGO 03,52.09,1,0.0001,0.0,2e-06,1e-06,0.0,-1
SK::SUKU DINAS KEBUDAYAAN KOTA - JAKBAR,satker,SUKU DINAS KEBUDAYAAN KOTA - JAKBAR,17.68,72,0.0002,0.0,0.000115,2e-05,0.0,-1
SK::Sekretariat Daerah Kabupaten Boyolali,satker,Sekretariat Daerah Kabupaten Boyolali,18.38,135,0.0002,0.0,0.000216,4e-05,0.0,-1
SK::Kapanewon Nanggulan,satker,Kapanewon Nanggulan,8.04,63,0.0002,0.0,0.000101,8e-06,0.0,-1
SK::KEJAKSAAN NEGERI KOTA TEGAL,satker,KEJAKSAAN NEGERI KOTA TEGAL,22.82,1,0.0001,0.0,2e-06,0.0,0.0,-1
SK::Kantor Pertanahan KAB TEMANGGUNG,satker,Kantor Pertanahan KAB TEMANGGUNG,29.85,58,0.0001,0.0,9.3e-05,2.8e-05,0.0,-1
SK::OMBUDSMAN REPUBLIK INDONESIA,satker,OMBUDSMAN REPUBLIK INDONESIA,37.15,641,0.0003,0.0,0.001024,0.00038,0.0,-1
SK::KANTOR OTORITAS BANDAR UDARA WILAYAH I,satker,KANTOR OTORITAS BANDAR UDARA WILAYAH I,35.6,145,0.0002,0.0,0.000232,8.2e-05,0.0,-1
SK::KANTOR WILAYAH SUMATERA UTARA,satker,KANTOR WILAYAH SUMATERA UTARA,21.12,41,0.0002,0.0,6.5e-05,1.4e-05,0.0,-1
SK::KECAMATAN KALIDAWIR,satker,KECAMATAN KALIDAWIR,17.08,55,0.0002,0.0,8.8e-05,1.5e-05,0.0,-1
SK::Kecamatan Talun,satker,Kecamatan Talun,20.43,126,0.0002,0.0001,0.000201,4.1e-05,0.0,-1
SK::Kantor Pencarian dan Pertolongan Medan,satker,Kantor Pencarian dan Pertolongan Medan,30.22,20,0.0002,0.0,3.2e-05,1e-05,0.0,-1
SK::BAGIAN PROTOKOL DAN KOMUNIKASI PIMPINAN DAERAH,satker,BAGIAN PROTOKOL DAN KOMUNIKASI PIMPINAN DAERAH,29.33,93,0.0002,0.0,0.000149,4.4e-05,0.0,-1
SK::Kecamatan Arjasa,satker,Kecamatan Arjasa,15.55,109,0.0002,0.0001,0.000174,2.7e-05,0.0,-1
SK::Biro Kesejahteraan Rakyat,satker,Biro Kesejahteraan Rakyat,21.44,623,0.0005,0.0003,0.000995,0.000213,0.0,-1
SK::UPTD PUSKESMAS MEKARSARI,satker,UPTD PUSKESMAS MEKARSARI,21.91,68,0.0002,0.0,0.000109,2.4e-05,0.0,-1
SK::PENGADILAN AGAMA GIANYAR01,satker,PENGADILAN AGAMA GIANYAR01,13.95,4,0.0001,0.0,6e-06,1e-06,0.0,-1
SK::RSUD Ciawi,satker,RSUD Ciawi,31.0,3,0.0001,0.0,5e-06,1e-06,0.0,-1
"SK::DINAS KESEHATAN, PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA - UPT RSUD dr. HARYOTO",satker,"DINAS KESEHATAN, PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA - UPT RSUD dr. HARYOTO",29.24,127,0.0002,0.0,0.000203,5.9e-05,0.0,-1
SK::PENGADILAN AGAMA JAKARTA PUSAT 04,satker,PENGADILAN AGAMA JAKARTA PUSAT 04,23.22,1,0.0001,0.0,2e-06,0.0,0.0,-1
SK::KANTOR WILAYAH BPN PROV SULAWESI TENGGARA,satker,KANTOR WILAYAH BPN PROV SULAWESI TENGGARA,28.17,175,0.0001,0.0,0.00028,7.9e-05,0.0,-1
SK::UPT Puskesmas Ponjong I,satker,UPT Puskesmas Ponjong I,21.41,24,0.0002,0.0,3.8e-05,8e-06,0.0,-1
SK::Kelurahan Legok,satker,Kelurahan Legok,20.28,8,0.0001,0.0,1.3e-05,3e-06,0.0,-1
SK::Kecamatan Kedungwuni,satker,Kecamatan Kedungwuni,20.33,60,0.0002,0.0,9.6e-05,1.9e-05,0.0,-1
SK::Kantor Pencarian dan Pertolongan Denpasar,satker,Kantor Pencarian dan Pertolongan Denpasar,25.74,6,0.0002,0.0,1e-05,2e-06,0.0,-1
SK::BALAI BESAR INSEMINASI BUATAN  SINGOSARI,satker,BALAI BESAR INSEMINASI BUATAN  SINGOSARI,33.63,95,0.0003,0.0,0.000152,5.1e-05,0.0,-1
SK::BADAN PUSAT STATISTIK JAKARTA SELATAN,satker,BADAN PUSAT STATISTIK JAKARTA SELATAN,26.91,172,0.0002,0.0,0.000275,7.4e-05,0.0,-1
SK::POLRES METRO JAKSEL POLDA METRO JAYA,satker,POLRES METRO JAKSEL POLDA METRO JAYA,21.66,18,0.0002,0.0,2.9e-05,6e-06,0.0,-1
SK::POLRESTA SIDOARJO POLDA JATIM,satker,POLRESTA SIDOARJO POLDA JATIM,25.74,13,0.0003,0.0,2.1e-05,5e-06,0.0,-1
SK::POLRES PESAWARAN POLDA LAMPUNG,satker,POLRES PESAWARAN POLDA LAMPUNG,32.84,10,0.0002,0.0,1.6e-05,5e-06,0.0,-1
SK::SESPIM LEMDIKLAT POLRI,satker,SESPIM LEMDIKLAT POLRI,15.16,11,0.0002,0.0,1.8e-05,3e-06,0.0,-1
SK::POLRES SEMARANG POLDA JATENG,satker,POLRES SEMARANG POLDA JATENG,28.94,77,0.0002,0.0,0.000123,3.6e-05,0.0,-1
SK::POLRES ROTE NDAO POLDA NTT,satker,POLRES ROTE NDAO POLDA NTT,38.73,9,0.0002,0.0,1.4e-05,6e-06,0.0,-1
SK::POLRES KEBUMEN POLDA JATENG,satker,POLRES KEBUMEN POLDA JATENG,17.69,22,0.0002,0.0,3.5e-05,6e-06,0.0,-1
SK::POLRES METRO POLDA LAMPUNG,satker,POLRES METRO POLDA LAMPUNG,35.26,24,0.0002,0.0,3.8e-05,1.4e-05,0.0,-1
SK::DITSAMAPTA POLDA JABAR,satker,DITSAMAPTA POLDA JABAR,25.16,10,0.0002,0.0,1.6e-05,4e-06,0.0,-1
SK::POLRES MUSI RAWAS DI MUARA BELITI POLDA SUMSEL,satker,POLRES MUSI RAWAS DI MUARA BELITI POLDA SUMSEL,29.01,13,0.0002,0.0,2.1e-05,6e-06,0.0,-1
SK::POLRES OGAN ILIR POLDA SUMSEL,satker,POLRES OGAN ILIR POLDA SUMSEL,49.44,11,0.0002,0.0,1.8e-05,9e-06,0.0,-1
SK::POLRES SOPPENG POLDA SULSEL,satker,POLRES SOPPENG POLDA SULSEL,28.85,8,0.0002,0.0,1.3e-05,4e-06,0.0,-1
SK::POLRES BLITAR POLDA JATIM,satker,POLRES BLITAR POLDA JATIM,14.83,39,0.0001,0.0,6.2e-05,9e-06,0.0,-1
SK::POLRES SUKABUMI POLDA JABAR,satker,POLRES SUKABUMI POLDA JABAR,35.02,14,0.0002,0.0,2.2e-05,8e-06,0.0,-1
SK::POLRES OGAN KOMERING ULU TIMUR POLDA SUMSEL,satker,POLRES OGAN KOMERING ULU TIMUR POLDA SUMSEL,19.33,9,0.0002,0.0,1.4e-05,3e-06,0.0,-1
SK::DITPOLAIRUD POLDA SUMSEL,satker,DITPOLAIRUD POLDA SUMSEL,34.13,11,0.0002,0.0,1.8e-05,6e-06,0.0,-1
SK::POLRES NAGEKEO POLDA NTT,satker,POLRES NAGEKEO POLDA NTT,40.22,12,0.0002,0.0,1.9e-05,8e-06,0.0,-1
SK::SPN POLDA JATENG,satker,SPN POLDA JATENG,24.69,9,0.0002,0.0,1.4e-05,4e-06,0.0,-1
SK::RUMKIT BHAYANGKARA PUSAT PUSDOKKES POLRI,satker,RUMKIT BHAYANGKARA PUSAT PUSDOKKES POLRI,21.84,41,0.0002,0.0,6.5e-05,1.4e-05,0.0,-1
SK::POLRES  PEKALONGAN KOTA POLDA JATENG,satker,POLRES  PEKALONGAN KOTA POLDA JATENG,26.44,16,0.0002,0.0,2.6e-05,7e-06,0.0,-1
SK::POLRES PURBALINGGA POLDA JATENG,satker,POLRES PURBALINGGA POLDA JATENG,16.85,8,0.0002,0.0,1.3e-05,2e-06,0.0,-1
SK::POLRES PAYAKUMBUH POLDA SUMBAR,satker,POLRES PAYAKUMBUH POLDA SUMBAR,36.65,57,0.0001,0.0,9.1e-05,3.3e-05,0.0,-1
SK::RUMKIT BHAYANGKARA TULUNGAGUNG POLDA JATIM,satker,RUMKIT BHAYANGKARA TULUNGAGUNG POLDA JATIM,19.47,29,0.0003,0.0,4.6e-05,9e-06,0.0,-1
SK::POLRES MERANGIN POLDA JAMBI,satker,POLRES MERANGIN POLDA JAMBI,26.81,18,0.0002,0.0,2.9e-05,8e-06,0.0,-1
SK::KORSABHARA  BAHARKAM POLRI,satker,KORSABHARA  BAHARKAM POLRI,22.66,16,0.0001,0.0,2.6e-05,6e-06,0.0,-1
SK::POLRES SUMEDANG POLDA JABAR,satker,POLRES SUMEDANG POLDA JABAR,25.61,16,0.0002,0.0,2.6e-05,7e-06,0.0,-1
SK::POLRES SUKABUMI KOTA POLDA JABAR,satker,POLRES SUKABUMI KOTA POLDA JABAR,15.96,27,0.0001,0.0,4.3e-05,7e-06,0.0,-1
SK::POLRES KERINCI POLDA JAMBI,satker,POLRES KERINCI POLDA JAMBI,29.66,36,0.0001,0.0,5.8e-05,1.7e-05,0.0,-1
SK::POLRES PANGKEP POLDA SULSEL,satker,POLRES PANGKEP POLDA SULSEL,39.85,32,0.0002,0.0,5.1e-05,2e-05,0.0,-1
SK::POLRES PENUKAL ABAB LEMATANG ILIR POLDA SUMSEL,satker,POLRES PENUKAL ABAB LEMATANG ILIR POLDA SUMSEL,41.13,16,0.0002,0.0,2.6e-05,1.1e-05,0.0,-1
SK::POLRES TAKALAR POLDA SULSEL,satker,POLRES TAKALAR POLDA SULSEL,34.11,20,0.0002,0.0,3.2e-05,1.1e-05,0.0,-1
SK::POLRES TANGERANG SELATAN POLDA METRO JAYA,satker,POLRES TANGERANG SELATAN POLDA METRO JAYA,27.65,15,0.0002,0.0,2.4e-05,7e-06,0.0,-1
SK::POLRES REMBANG POLDA JATENG,satker,POLRES REMBANG POLDA JATENG,17.45,11,0.0002,0.0,1.8e-05,3e-06,0.0,-1
SK::POLRESTABES SURABAYA POLDA JATIM,satker,POLRESTABES SURABAYA POLDA JATIM,31.4,42,0.0003,0.0,6.7e-05,2.1e-05,0.0,-1
SK::ROLOG POLDA SULTENG,satker,ROLOG POLDA SULTENG,26.93,10,0.0002,0.0,1.6e-05,4e-06,0.0,-1
SK::POLRES BANDARA NGURAH RAI POLDA BALI,satker,POLRES BANDARA NGURAH RAI POLDA BALI,41.33,3,0.0001,0.0,5e-06,2e-06,0.0,-1
SK::BID TIK POLDA BANTEN,satker,BID TIK POLDA BANTEN,15.11,14,0.0001,0.0,2.2e-05,3e-06,0.0,-1
SK::POLRESTA SURAKARTA POLDA JATENG,satker,POLRESTA SURAKARTA POLDA JATENG,19.52,23,0.0002,0.0,3.7e-05,7e-06,0.0,-1
SK::POLRES BINTAN POLDA KEPRI,satker,POLRES BINTAN POLDA KEPRI,25.96,16,0.0002,0.0,2.6e-05,7e-06,0.0,-1
SK::SESPIMMA SESPIM LEMDIKLAT POLRI,satker,SESPIMMA SESPIM LEMDIKLAT POLRI,16.54,4,0.0001,0.0,6e-06,1e-06,0.0,-1
SK::POLRES BOGOR POLDA JABAR,satker,POLRES BOGOR POLDA JABAR,11.77,158,0.0002,0.0,0.000252,3e-05,0.0,-1
SK::POLRES SITUBONDO POLDA JATIM,satker,POLRES SITUBONDO POLDA JATIM,17.35,5,0.0001,0.0,8e-06,1e-06,0.0,-1
SK::POLRESTA TANGERANG POLDA BANTEN,satker,POLRESTA TANGERANG POLDA BANTEN,25.1,22,0.0002,0.0,3.5e-05,9e-06,0.0,-1
SK::POLRES MUARO JAMBI POLDA JAMBI,satker,POLRES MUARO JAMBI POLDA JAMBI,26.21,17,0.0002,0.0,2.7e-05,7e-06,0.0,-1
SK::POLRES MALUKU TENGGARA POLDA MALUKU,satker,POLRES MALUKU TENGGARA POLDA MALUKU,24.01,6,0.0002,0.0,1e-05,2e-06,0.0,-1
SK::PUSDIKSABHARA LEMDIKLAT POLRI,satker,PUSDIKSABHARA LEMDIKLAT POLRI,21.83,42,0.0002,0.0,6.7e-05,1.5e-05,0.0,-1
SK::POLRES PELABUHAN TANJUNG PERAK POLDA JATIM,satker,POLRES PELABUHAN TANJUNG PERAK POLDA JATIM,26.26,33,0.0002,0.0,5.3e-05,1.4e-05,0.0,-1
SK::YANMA POLDA SULBAR,satker,YANMA POLDA SULBAR,22.11,14,0.0002,0.0,2.2e-05,5e-06,0.0,-1
SK::DITPAMOBVIT POLDA BENGKULU,satker,DITPAMOBVIT POLDA BENGKULU,40.02,4,0.0001,0.0,6e-06,3e-06,0.0,-1
SK::BID TIK POLDA METRO JAYA,satker,BID TIK POLDA METRO JAYA,34.99,16,0.0002,0.0,2.6e-05,9e-06,0.0,-1
SK::POLRES POHUWATO POLDA GORONTALO,satker,POLRES POHUWATO POLDA GORONTALO,46.43,55,0.0002,0.0,8.8e-05,4.1e-05,0.0,-1
SK::DITRESKRIMSUS POLDA BANTEN,satker,DITRESKRIMSUS POLDA BANTEN,12.93,3,0.0001,0.0,5e-06,1e-06,0.0,-1
SK::SETUKPA POLRI,satker,SETUKPA POLRI,22.83,12,0.0002,0.0,1.9e-05,4e-06,0.0,-1
SK::YANMA POLDA JATENG,satker,YANMA POLDA JATENG,23.07,15,0.0002,0.0,2.4e-05,6e-06,0.0,-1
SK::POLRES BUNGO POLDA JAMBI,satker,POLRES BUNGO POLDA JAMBI,27.53,17,0.0002,0.0,2.7e-05,7e-06,0.0,-1
SK::POLRES POLEWALI MANDAR POLDA SULBAR,satker,POLRES POLEWALI MANDAR POLDA SULBAR,33.09,32,0.0003,0.0,5.1e-05,1.7e-05,0.0,-1
SK::ITWASDA POLDA BALI,satker,ITWASDA POLDA BALI,25.78,8,0.0001,0.0,1.3e-05,3e-06,0.0,-1
SK::RUMKIT BHAYANGKARA SEMARANG POLDA JATENG,satker,RUMKIT BHAYANGKARA SEMARANG POLDA JATENG,16.59,123,0.0002,0.0,0.000196,3.3e-05,0.0,-1
SK::Badan Kepegawaian,satker,Badan Kepegawaian,15.09,93,0.0002,0.0,0.000149,2.2e-05,0.0,-1
SK::DITRESNARKOBA POLDA DIY,satker,DITRESNARKOBA POLDA DIY,18.5,3,0.0001,0.0,5e-06,1e-06,0.0,-1
SK::ROLOG POLDA NTB,satker,ROLOG POLDA NTB,22.61,4,0.0001,0.0,6e-06,1e-06,0.0,-1
SK::POLRES KENDAL POLDA JATENG,satker,POLRES KENDAL POLDA JATENG,30.8,37,0.0001,0.0,5.9e-05,1.8e-05,0.0,-1
SK::POLRES BOYOLALI POLDA JATENG,satker,POLRES BOYOLALI POLDA JATENG,17.57,25,0.0002,0.0,4e-05,7e-06,0.0,-1
SK::ROLOG POLDA PAPUA TENGAH,satker,ROLOG POLDA PAPUA TENGAH,15.23,6,0.0002,0.0,1e-05,1e-06,0.0,-1
SK::POLRES TEMANGGUNG POLDA JATENG,satker,POLRES TEMANGGUNG POLDA JATENG,21.25,19,0.0002,0.0,3e-05,6e-06,0.0,-1
SK::KORBRIMOB POLRI,satker,KORBRIMOB POLRI,16.84,61,0.0003,0.0,9.7e-05,1.6e-05,0.0,-1
SK::BIDDOKKES POLDA JABAR,satker,BIDDOKKES POLDA JABAR,24.76,46,0.0002,0.0,7.3e-05,1.8e-05,0.0,-1
SK::DITPOLAIRUD POLDA JAMBI,satker,DITPOLAIRUD POLDA JAMBI,27.65,8,0.0002,0.0,1.3e-05,4e-06,0.0,-1
SK::POLRES BREBES POLDA JATENG,satker,POLRES BREBES POLDA JATENG,27.33,18,0.0002,0.0,2.9e-05,8e-06,0.0,-1
SK::SATBRIMOB POLDA DIY,satker,SATBRIMOB POLDA DIY,26.43,34,0.0002,0.0,5.4e-05,1.4e-05,0.0,-1
SK::POLRES PELALAWAN POLDA RIAU,satker,POLRES PELALAWAN POLDA RIAU,38.12,18,0.0003,0.0,2.9e-05,1.1e-05,0.0,-1
SK::POLRESTA DENPASAR POLDA BALI,satker,POLRESTA DENPASAR POLDA BALI,29.92,15,0.0002,0.0,2.4e-05,7e-06,0.0,-1
SK::POLRES SALATIGA POLDA JATENG,satker,POLRES SALATIGA POLDA JATENG,18.0,27,0.0002,0.0,4.3e-05,8e-06,0.0,-1
SK::POLRES TULUNG AGUNG POLDA JATIM,satker,POLRES TULUNG AGUNG POLDA JATIM,29.01,23,0.0002,0.0,3.7e-05,1.1e-05,0.0,-1
SK::POLRES DOMPU POLDA NTB,satker,POLRES DOMPU POLDA NTB,26.6,9,0.0001,0.0,1.4e-05,4e-06,0.0,-1
SK::POLRES PRABUMULIH POLDA SUMSEL,satker,POLRES PRABUMULIH POLDA SUMSEL,48.3,16,0.0002,0.0,2.6e-05,1.2e-05,0.0,-1
SK::POLRES MAJALENGKA POLDA JABAR,satker,POLRES MAJALENGKA POLDA JABAR,17.79,10,0.0001,0.0,1.6e-05,3e-06,0.0,-1
SK::POLRES INDRAGIRI HILIR POLDA RIAU,satker,POLRES INDRAGIRI HILIR POLDA RIAU,25.73,7,0.0002,0.0,1.1e-05,3e-06,0.0,-1
SK::SATBRIMOB POLDA GORONTALO,satker,SATBRIMOB POLDA GORONTALO,24.04,13,0.0002,0.0,2.1e-05,5e-06,0.0,-1
SK::POLRES GRESIK POLDA JATIM,satker,POLRES GRESIK POLDA JATIM,24.99,14,0.0002,0.0,2.2e-05,6e-06,0.0,-1
SK::SATBRIMOB POLDA JATENG,satker,SATBRIMOB POLDA JATENG,23.31,43,0.0002,0.0,6.9e-05,1.6e-05,0.0,-1
SK::DITPOLAIRUD POLDA JATIM,satker,DITPOLAIRUD POLDA JATIM,19.45,9,0.0002,0.0,1.4e-05,3e-06,0.0,-1
SK::POLRESTA SAMARINDA POLDA KALTIM,satker,POLRESTA SAMARINDA POLDA KALTIM,19.8,10,0.0001,0.0,1.6e-05,3e-06,0.0,-1
SK::DITPOLAIRUD POLDA BANTEN,satker,DITPOLAIRUD POLDA BANTEN,40.29,11,0.0002,0.0,1.8e-05,7e-06,0.0,-1
SK::KORPOLAIRUD BAHARKAM POLRI,satker,KORPOLAIRUD BAHARKAM POLRI,23.55,10,0.0001,0.0,1.6e-05,4e-06,0.0,-1
SK::POLRES PEKALONGAN POLDA JATENG,satker,POLRES PEKALONGAN POLDA JATENG,28.0,25,0.0002,0.0,4e-05,1.1e-05,0.0,-1
SK::DITPOLAIRUD POLDA KALTARA,satker,DITPOLAIRUD POLDA KALTARA,23.02,8,0.0002,0.0,1.3e-05,3e-06,0.0,-1
SK::RUMKIT BHAYANGKARA LUMAJANG POLDA JATIM,satker,RUMKIT BHAYANGKARA LUMAJANG POLDA JATIM,21.17,12,0.0001,0.0,1.9e-05,4e-06,0.0,-1
SK::POLRESTABES SEMARANG POLDA JATENG,satker,POLRESTABES SEMARANG POLDA JATENG,22.65,29,0.0002,0.0,4.6e-05,1e-05,0.0,-1
SK::POLRES NUNUKAN POLDA KALTARA,satker,POLRES NUNUKAN POLDA KALTARA,28.11,17,0.0002,0.0,2.7e-05,8e-06,0.0,-1
SK::SPN POLDA LAMPUNG,satker,SPN POLDA LAMPUNG,25.02,12,0.0002,0.0,1.9e-05,5e-06,0.0,-1
SK::DITPOLAIR POLDA METRO JAYA,satker,DITPOLAIR POLDA METRO JAYA,30.55,13,0.0002,0.0,2.1e-05,6e-06,0.0,-1
SK::YANMA POLDA BABEL,satker,YANMA POLDA BABEL,38.67,7,0.0002,0.0,1.1e-05,4e-06,0.0,-1
SK::DITRESNARKOBA POLDA BANTEN,satker,DITRESNARKOBA POLDA BANTEN,15.35,4,0.0001,0.0,6e-06,1e-06,0.0,-1
SK::ROLOG POLDA METRO JAYA,satker,ROLOG POLDA METRO JAYA,21.68,21,0.0002,0.0,3.4e-05,7e-06,0.0,-1
SK::BIDPROPAM POLDA JATIM,satker,BIDPROPAM POLDA JATIM,15.72,8,0.0001,0.0,1.3e-05,2e-06,0.0,-1
SK::BIRO LOGISTIK POLDA PAPUA BARAT,satker,BIRO LOGISTIK POLDA PAPUA BARAT,28.52,17,0.0002,0.0,2.7e-05,8e-06,0.0,-1
SK::POLRES METRO JAKARTA PUSAT POLDA METRO JAYA,satker,POLRES METRO JAKARTA PUSAT POLDA METRO JAYA,18.77,15,0.0002,0.0,2.4e-05,4e-06,0.0,-1
SK::DITPAMOBVIT POLDA SUMSEL,satker,DITPAMOBVIT POLDA SUMSEL,21.42,16,0.0002,0.0,2.6e-05,5e-06,0.0,-1
SK::POLRES KEPULAUAN SERIBU POLDA METRO JAYA,satker,POLRES KEPULAUAN SERIBU POLDA METRO JAYA,17.5,9,0.0002,0.0,1.4e-05,3e-06,0.0,-1
SK::POLRES LAMPUNG BARAT POLDA LAMPUNG,satker,POLRES LAMPUNG BARAT POLDA LAMPUNG,16.03,13,0.0003,0.0,2.1e-05,3e-06,0.0,-1
SK::ROOPS POLDA JATENG,satker,ROOPS POLDA JATENG,16.07,6,0.0001,0.0,1e-05,2e-06,0.0,-1
SK::POLRES CILEGON POLDA BANTEN,satker,POLRES CILEGON POLDA BANTEN,18.5,38,0.0002,0.0,6.1e-05,1.1e-05,0.0,-1
SK::DITLANTAS POLDA LAMPUNG,satker,DITLANTAS POLDA LAMPUNG,30.47,5,0.0001,0.0,8e-06,2e-06,0.0,-1
SK::POLRES  MAGELANG KOTA POLDA JATENG,satker,POLRES  MAGELANG KOTA POLDA JATENG,15.85,12,0.0002,0.0,1.9e-05,3e-06,0.0,-1
SK::POLRES LOMBOK TENGAH POLDA NTB,satker,POLRES LOMBOK TENGAH POLDA NTB,15.71,14,0.0003,0.0,2.2e-05,4e-06,0.0,-1
SK::POLRES SERANG POLDA BANTEN,satker,POLRES SERANG POLDA BANTEN,34.48,19,0.0002,0.0,3e-05,1e-05,0.0,-1
SK::DITPOLAIRUD POLDA KEPRI,satker,DITPOLAIRUD POLDA KEPRI,30.39,10,0.0002,0.0,1.6e-05,5e-06,0.0,-1
